food fight	charlie trouble pie threw face
the morning	downstairs put house paul work
those darn kids ! !	playing parents watching kids window
home	house acres set working years
academic	principle gave cheered rest praised
wsop	play saturday spot arrangements joey
new menu	brunch items impressed friends word
first sight	enamored smell spirit kiss planted
barking dog	jake stepped meet dogs door
the talent show	today dance show watch excited
email	day waiting refreshed job job
coffee	coffee friend taste bitter coffee
winning	plays wanted time great gave
parking ticket	car meter minutes unfair pay
planes	bob malaysia boat hire expensive
lucretia checks the mail	mail mailbox decides throw happy
football	excited played game find search
every job	started filled end slept rich
volunteering .	june afford year felt commercial
budapest	neil stop budapest admired architecture
jasper runs a marathon	wanted begins jogs stronger happy
land surprise	cancer talk surprise grandmother children
jim 's noisy cat	jim cat night play gave
the lost ring	night house searched bed face
what would you do for a kodiak bear ?	tracks trail noticed group sprinters
best friend	hunting invited invitation garry opportunity
car wreck	manny car road heart beating
playing trombone	basement wanted george mother lessons
mostly green tea	jake blizzard concern pot dumped
new windows phone	coming carrie announced day happier
vcr	vcr month returned ended vcr
a bird 's flight	house circled closer looked cat
bike	wanted beat papers morning month
hair styles	haircut salon month wear hat
broken window	bobby yard hard neighbor window
field trip	counting today excited arrived back
manicure	kayla chose nails painted left
avoid	avoid harassing moved teacher class
halloween 2015	year children lot singer wore
flood preparations	days phone area evacuated essentials
rice	woke cooked rush uncooked rice
potty mouth	child lot slept day started
not too young	husband pieces drive mows lot
hot date	cook decided frying pancetta fire
when the flood came	flood town night left memory
ordering chinese	night phone told finally food
civil war photography	photographs period accurate past honest
birthday no plans	plans eat started surprise family
bad show	turned watched bad rage call
connecticut compromise	ready books chapters dozed knew
tomas lifts weights	tomas pectoral months tomas months
virus	internet working virus computer po
broken down car	store fine decided thankfully way
forgot my id	day cigarettes pockets checked forgot
afraid	afraid nightlight cute night easier
social media	jennifer class grades parents understand
dinner	make vegetables morning evening pulled
crack	garbage bent back floor fell
getting a pool table	year wanted finally arrived invited
number 1 cleaner	sam house cleaners window proud
the whale problem	sandy whales plan oversaw beach
burning ham	burned prove timer ran candy
roaches	day exterminator house days termite
the computer	tommy slow buy computer front
speeding ticket	aaron cop pulled cops backseat
drunk driver	time driving sudden car alcohol
the rude worker	trouble worried job supervisor friendly
dog walk	walk started tree times home
the art adjustment .	working missing requirement piece add
that summer	home spent ran maine visiting
poetry	bill required class ended gave
bob 's business trip	bob staying night arrived lack
coffee	tired ten stop awake days
grand canyon	wanted visit country fun canyon
haunted	empty area noises heard left
another woman	ivy trust place arrived knocked
cara buono	law movie star joined i
messed up cake .	bake wanted fell time ran
bill 's ballgame	played tournament team game hit
lisa 's promise	school anne day arrived busy
boy overboard	smartphone day decided prank ben
technology troubles	millennial reason technology hang figuring
activate my music !	musical wanted endeavor robbed prison
first day of junior high	amy dressed changed adult end
the unforgettable birthday	jay started day birthdays celebrated
friendship lasts forever	friend lot years contact children
fishing trip	boys supplies boat weather raining
a good time	club drinks madman dancing suddenly
dream car	tom owning older realized accomplished
air conditioning	argue temperature agreed middle preferences
my son is an addict	sitting son drugs psychologist addiction
autograph	player asked autograph difficult friend
anniversary trip	lenny met ring huge decided
missing the bus .	wake tired room missed bus
read	sal read teach memorized simple
broken bells	friend doorbell banged call man
taking care of herself	years dermatologist thought made happy
snitch	classroom started elena approve gave
learning to swim	billy drowned late summer lifeguard
cardboard fort	make gathered boxes played fun
oh no !	bob suddenly mirror car back
tangled hair .	molly tangled comb work decided
banana split	mary home wondered dinner family
my friend hit a deer	friend deer car demolished pick
the table burn .	rice serve put lifted clean
mountain	country valley trouble times call
spy	spy recover suspect apprehending intensely
bloodborne	tom bloodborne hours died game
shoveling snow	bob town snow driveway drive
toy camera	christmas similar viewfinder granddaughter holga
all in now	restaurant found worried hope receptive
soft cookies	bake started hot safe timers
fiona 's worried	husband diagnosed sugar thing drinks
finally tall enough	short waited inches finally rode
keeping out cold drafts	covering needed cut taped plastic
jane 's big day	years job finally hard offered
hiking	andy hike trail decided lost
the television show	jack friends called anticipation gathered
lunch break	work smelled counter decided back
the friendly neighbors	family nervous kids showed nice
weights	wanted bought pockets burn calories
spell check	work message care job error
sonic	excited system boring delight weekend
reading online articles	bored website interesting made started
winter is coming	lenny feel cold december finally
devastation	meet excited girl movie movie
puzzle	karen realized piece looked house
first zip-lining experience	afraid wanted platform terrified harness
bedtime	cindy till decided send bedtime
officer helps	lost crying officer explained offered
christmas gifts	today item infants shapes languages
stolen doll	classmate day girl pocket robin
1st birthday	baked put taste loved threw
the wedding shower	shana married work breakfast library
nude	ana conscious people beach felt
no better	gina expected nervous needed books
socks	pair decided found bought day
building a treehouse	build teaches tools put afternoon
jake buys a chair	moved wanted chair craigslist buy
police officer	jim start expected people sits
christmas	jay ate lot gifts time
body transformation	chuck switch type make found
black ghoul 's	extension deep hard suddenly sniffed
unexpected	hurry late sidewalk unexpectedly bumped
bob	writing journal write bob number
going to bed	ted step nights tosses turns
freedom	roommate kick dresser leave jake
mommy is sick	feeling daddy fed drink morning
climbing trees	trees tallest climbed scariest arm
doctor 's visit	nurse sit asked listened lungs
chance meeting	kevin played car hanging wondered
archery	joined club terrible committed practicing
